id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1334138366456180000.00,ConstructManGh,Heaven,"""Your go-to source for top-notch construction materials! ️ Building dreams with quality, durability, and expertise.",Tue Oct 03 21:51:40 +0000 2017,,2279,34915,FALSE,Wed Dec 02 14:12:28 +0000 2020,@eli___k Climate change... harmattan might start mid January,0,1,FALSE
606234484602748000.00,PolymathSam,,,Tue May 24 15:49:13 +0000 2011,,531,36,FALSE,Wed Jun 03 23:02:19 +0000 2015,Traffic at 11pm. #AccraRains http://t.co/pMBo8goQvv,0,0,FALSE
1132952726160230000.00,VisualOctopi,"Accra, Ghana",Freelance Photographer •||• Nice Guy •||• Nerd •||• @visualoctopi,Wed Jun 01 02:41:35 +0000 2016,,340,273,FALSE,Mon May 27 10:12:33 +0000 2019,"Monday morning rains in the capital... Be safe everyone and stay dry...
#visualoctopi #accrarains #accraspeaks #CitiCBS #rainymorning #ghanaphotography https://t.co/TBuBAT5Lmy",2,4,FALSE
1004399889776880000.00,VisualOctopi,"Accra, Ghana",Freelance Photographer •||• Nice Guy •||• Nerd •||• @visualoctopi,Wed Jun 01 02:41:35 +0000 2016,,340,273,FALSE,Wed Jun 06 16:29:29 +0000 2018,"some real heavy rains over the capital as of now. Do try and stay safe, avoid flood prone areas and be aware.
Risked getting wet to capture a few shots. am now toweled dry and enjoying some chilled malt. Oddly refreshing. Anyways be safe Accra.#accrarains https://t.co/4kBV1EuAMG",6,6,FALSE
1188874615482970000.00,manarchybrand,"Greater Accra, Ghana",Fashion Plug// Celebrity Stylist //Clothing shopper //Fashionblogger// Designer// Official pages on Instagram @manuelmanarchy @real_manarchy @de_outsiderz,Sat Mar 24 21:46:03 +0000 2018,,664,843,FALSE,Mon Oct 28 17:46:11 +0000 2019,"The VALENTINO Sweat Shirt 
or 
the FENDI Hoodie 

• Available •
#accrarains #aw)aba #iamrealmanarchy #sark #MondayMotivation #BooHoo https://t.co/ScLLpMVz0i",3,4,FALSE
710581670940905000.00,AccraWeDey,Osu - Jamestown - Ada,"For the City, For the Culture. #AccraWeDey",Mon Apr 27 21:59:30 +0000 2015,,668,365,FALSE,Thu Mar 17 21:40:46 +0000 2016,Kokomlemle and it's environs are super flooded right now. Stay away from that area. #AccraRains,12,2,FALSE
710585068671078000.00,AccraWeDey,Osu - Jamestown - Ada,"For the City, For the Culture. #AccraWeDey",Mon Apr 27 21:59:30 +0000 2015,,668,365,FALSE,Thu Mar 17 21:54:17 +0000 2016,"Parts of Osu, especially places close to the main gutter around Purple Pub are heavily flooded. Stay away from all those gutters #AccraRains",10,3,FALSE
474452746721325000.00,ElormBeenie,Mars,I type my words on my mental scrolls first before I type them to the world. Retweets NOT validation of my opinions! Buy my Book hereon @Amazon,Thu Mar 29 21:42:45 +0000 2012,,4195,85692,FALSE,Thu Jun 05 07:28:44 +0000 2014,The #AccraRains have started again this morning lol @KaakieGH,1,1,FALSE
1117484743409520000.00,QwophiCedi,"Kumasi, Ghana","Free spirited person, appreciator of LIFE, Administrative Transport executive, MSc OEHS @KNUSTGH. #AHOSC #TeamSpurs #PositivityRules #ClimateChange",Fri May 01 20:18:35 +0000 2009,,242,3925,FALSE,Sun Apr 14 17:48:19 +0000 2019,"Heavy clouds, stay dry and safe people!!!! #AccraRains (@ La- Olympia in Acra) https://t.co/wpBf1CVZZT https://t.co/8nMcoY4xAf",0,0,FALSE
606402068954382000.00,SLiMBWoYWArren,Africa,"The richer you are, the more choices you have.",Thu Nov 03 14:21:34 +0000 2011,,1499,3694,FALSE,Thu Jun 04 10:08:14 +0000 2015,The drains are choked!!!!!Mercy Lord..#AccraFloods #AccraRains,0,0,FALSE
740976554340159000.00,richysabs,santaMaria city,I love JESUS football in ma blood @realmadriden❤️ Building technologist ‍♂️,Sat Dec 31 19:31:24 +0000 2011,,915,10934,FALSE,Thu Jun 09 18:39:11 +0000 2016,"A complete huse roof Jus ripped off by De windoooo.#accrarains 
Yawa oooh..",0,0,FALSE
706182164434518000.00,MNToure,GLOBAL CITIZEN,"Consultant| ⚖Activist |Gender, Peace & Security|Media & Comms|ex @Joy997FM & @Joynewsontv jorno |Day Dreamer |✈️World Traveller| RTs≠Endos |Views=Mine",Wed Apr 18 10:12:25 +0000 2012,,467,5465,FALSE,Sat Mar 05 18:18:42 +0000 2016,"Raining in my part of the city.
Mixed feelings.


#MusingsofMNToure #AccraRains",1,2,FALSE
734682108577382000.00,0xMawuko,"New York, NY",maktub::demigod| noob | shadowy super-coder‍ | prev. @jpmorgan  | (e/acc) ‍☠️,Sun Nov 28 20:01:43 +0000 2010,,3892,62341,TRUE,Mon May 23 09:47:19 +0000 2016,I just might end up a storm chaser with these rains #AccraFloods #AccraRains,1,0,FALSE
606279550788632000.00,fiifitackie,London,Manchester United fanatic • A remarkable risk taker •No condition is permanent   ⚽️Football PR expert,Fri Mar 21 07:50:20 +0000 2014,,223,5632,FALSE,Thu Jun 04 02:01:23 +0000 2015,The city will be shut down #AccraFloods #AccraRains,1,0,FALSE
606283185031417000.00,fiifitackie,London,Manchester United fanatic • A remarkable risk taker •No condition is permanent   ⚽️Football PR expert,Fri Mar 21 07:50:20 +0000 2014,,223,5632,FALSE,Thu Jun 04 02:15:50 +0000 2015,Time to sleep and Goodnight to you all God willing we will meet somewhere in the city #AccraRains #AccraFloods,2,0,FALSE
606444755954868000.00,QueenMoye09,"Abuja, Nigeria",A proud Nigerian from Bayelsa State.,Fri Aug 12 13:30:06 +0000 2011,,1005,8329,FALSE,Thu Jun 04 12:57:51 +0000 2015,The government needs to do something to the deploring and pathetic state of roads in the country #AccraFloods #AccraDisaster #AccraRains,0,0,FALSE
606447395237429000.00,QueenMoye09,"Abuja, Nigeria",A proud Nigerian from Bayelsa State.,Fri Aug 12 13:30:06 +0000 2011,,1005,8329,FALSE,Thu Jun 04 13:08:20 +0000 2015,"God give succour to all those who have lost families,friends and livelihoods in this period. Amen. #AccraFloods #AccraDisaster #AccraRains",0,0,FALSE
875719898411958000.00,KwakuObenfoBoat,Ghana,Film & Africanism. Co-Producer of @theburialofkojo Me Nsɛe Da,Mon Dec 06 20:54:11 +0000 2010,,617,2133,FALSE,Fri Jun 16 14:21:08 +0000 2017,"#AccraRains. If you were looking for any business opportunity, Go into sale of Umbrellas. Perfect business for the perfect season.",1,0,FALSE
734682575130767000.00,0xMawuko,"New York, NY",maktub::demigod| noob | shadowy super-coder‍ | prev. @jpmorgan  | (e/acc) ‍☠️,Sun Nov 28 20:01:43 +0000 2010,,3892,62341,TRUE,Mon May 23 09:49:10 +0000 2016,"Good morning world, looks like the rains redecorated Accra yet again, how convenient...  #AccraRains #AccraFloods",2,2,FALSE
606241886446223000.00,edemagbana,"Legon -Accra, Ghana","NDC Parliamentary Candidate for KETU NORTH,STGEUI Fellow | Doctoral Student | Management Consultant|Entrepreneur | Made in Africa for the World",Wed Jun 22 10:47:45 +0000 2011,,1177,7881,TRUE,Wed Jun 03 23:31:43 +0000 2015,God Help Us.. I pray we all Get home safely. .. No time for Blame Games #AccraFloods #AccraRains  #starr1035fm,1,0,FALSE
1270459955578040000.00,JoyNewsOnTV,Ghana,24/7 TV news channel in Ghana since 2010 | Part of the Multimedia Group | Independent. Fearless. Credible.,Sat Jun 16 16:45:49 +0000 2012,,246,19405,TRUE,Tue Jun 09 20:57:12 +0000 2020,"Accra's annual floods, Parliament okays new register and Wendy Shay's interview walkout. Some of today's biggest stories in a minute. Daniel steps in for Emefa and as always,  details on https://t.co/VfJi4kUryH. please log on. #JnMinute #JoyNews https://t.co/0b1gEJcQ3R",10,32,FALSE
1270713458133040000.00,PlasticPunchGH,"Accra, Ghana","Plastic Punch is an #NGO raising awareness about the dangers of plastic to the environment, wildlife and humans, as well as providing innovative solutions.",Tue Feb 06 18:52:47 +0000 2018,,1397,4713,FALSE,Wed Jun 10 13:44:31 +0000 2020,"Impressions after heavy rainfall with plastic waste floating after early Tuesday morning flood in parts of Accra

Who is supposed to be most responsible?

1. Citizens dumping into the drains and open environment with the excuse of poor waste management systems or ignorance ‍♂️ 1/3 https://t.co/IXIRDdk9ip",8,17,FALSE
1202594320559320000.00,Diyyah92,"Martigny, Switzerland","Research Intern @Idiap_ch || Machine Intelligence @aims_next || #Python,#Pytorch || passionate about innovation",Wed Aug 03 22:34:34 +0000 2011,,383,4545,FALSE,Thu Dec 05 14:23:23 +0000 2019,"We're going to flood the internet with our pictures, because we're too excited we can't KEEP CALM 
@AAfricanWomen #womeinstem #Womenindatascience #WIMLDS #wiMl #Accra #WomenWhoCode #womenintech https://t.co/CcetkmqPRn",5,30,FALSE
1272468540927410000.00,celebs_arena,Ghana,If you don't climb you won't fall but there is no joy in living your life on the ground.. @realmadrid,Wed Jun 18 10:11:49 +0000 2014,,130,16486,FALSE,Mon Jun 15 09:58:36 +0000 2020,"Accra floods , something should be done about this, it’s not funny o @ Trasaaco Valley Estates, Accra https://t.co/KTUm2rn5BX",1,1,FALSE
1280861536358100000.00,proud_blakk,Accra Ghana,|Fashion Designer| Award Winning Model||Africa|Dance| |Laughs| | God| |lyrical Joe| Email:nanawiafe247@gmail.com #Liverpool#June♊,Sat Mar 27 12:20:00 +0000 2010,,2246,31467,FALSE,Wed Jul 08 13:49:22 +0000 2020,"@NAkufoAddo this is Greater Accra , Rawlings circle to be precise, in this modern world our country Ghana do not deserve this kinda disgrace and shame, it soo sad , even my home town  Nkwatia-kwahu do not have this flood issues when it rain. Please and please we need change. https://t.co/OKqpuz6TwA",0,3,FALSE
1259565298564420000.00,NoelDarkwah,"Tema, Ghana","Photographer || Retoucher || Graphic designer || motion graphics desinger ||
Biologist || Occupational Hygienist",Thu Jan 19 18:24:17 +0000 2012,,2768,4252,FALSE,Sun May 10 19:25:43 +0000 2020,Accra floods! ‍♂️‍♂️,0,1,FALSE
1270376155665890000.00,icecoldmusik,London,Work hard n play Hard #Godisking  Chelsea  da blues 4ever  Sm Amg 4lyf,Wed Jul 08 09:04:41 +0000 2009,,792,42894,FALSE,Tue Jun 09 15:24:12 +0000 2020,Apart from south labadi everywhere for Accra Dey flood  oh Asem ohh  #AccraFloods,0,0,FALSE
1270301873292160000.00,Bigwig2four,"Accra, Ghana","Fight for ur dreams cos wen u do ur dreams will fight for u.
Snap: @bigwig2four
YouTube: https://t.co/WhMFpHCfAT",Fri Aug 16 14:53:37 +0000 2013,,4478,39964,FALSE,Tue Jun 09 10:29:02 +0000 2020,"Please any one at Accra (Circle) should give me briefing on the flood situation there at the moment.....I really wants to go get things done at the Vodafone office. 

Retweet if u see this...its urgent and I need answers pls",1,4,FALSE
1193790583233530000.00,dev_kobby,Here,"sse III @theflutterwave • building @brolly_africa • ex @TecHustleUSA @vodafoneghana @groupecobank @ispacegh • Data Security, and Privacy Advocate",Sun Dec 11 21:06:06 +0000 2011,,806,8966,FALSE,Mon Nov 11 07:20:29 +0000 2019,Year of return year of return but all these pipos are coming to Accra just to witness flood. Nbs year of swimming dem Dey come enjoy.,1,0,FALSE
1234196620557850000.00,gaski4real,tema-ghana,Just a believer  #FAMILY #WIZKID,Sat Jun 12 16:39:10 +0000 2010,,518,7298,FALSE,Sun Mar 01 19:19:39 +0000 2020,PLASTIC!!! Ebi sake of you wey flood go come Accra this year . Tueh!,0,1,FALSE
1130650170226630000.00,HylanderBeatz,PRODUCER,***Producer/Music Lover/Demon Sound Email me on Hylanderbeatz@gmail.com,Thu Oct 08 13:16:20 +0000 2015,,715,12691,FALSE,Tue May 21 01:43:01 +0000 2019,This be the Reason for the Flood today oo my Accra people.God Bless u king,0,2,FALSE
1270277993609510000.00,proud_blakk,Accra Ghana,|Fashion Designer| Award Winning Model||Africa|Dance| |Laughs| | God| |lyrical Joe| Email:nanawiafe247@gmail.com #Liverpool#June♊,Sat Mar 27 12:20:00 +0000 2010,,2246,31467,FALSE,Tue Jun 09 08:54:08 +0000 2020,"Our Politicians though , use the money to settle this flood thing in Accra , no need for new voter  register. Period!",0,1,FALSE
1233283033421220000.00,adom_tv,"Accra, Ghana","Welcome to the official Adom TV Twitter page. Rich in indigenous Ghanaian language programming. Adom TV, Yewo Adze Oye!!!",Tue Mar 31 10:05:52 +0000 2015,,185,461,FALSE,Fri Feb 28 06:49:23 +0000 2020,"Daily Graphic:

* More floods to hit Accra this year - Meteo warns 

* WAPCo resumes supply to Ghana 

#Badwam https://t.co/MR2eQwhbEV",0,0,FALSE
1271350659753910000.00,Citi973,"Accra, Ghana",Citi 97.3FM | Relevant Radio... Always! | Retweets ≠ Endorsement || Email: info@citifmonline.com || WhatsApp: +233549986996 || Call: 0302-230075/0302-224959,Thu Jan 14 17:22:06 +0000 2010,,508,1039,TRUE,Fri Jun 12 07:56:32 +0000 2020,"Daily Graphic: 

* Building on watercourses: Human activities cause Accra floods.

* Supreme court rules on NDC, EC case June 23 #CitiCBS https://t.co/eeyhvFBCSZ",2,13,FALSE
1270276425338230000.00,proud_blakk,Accra Ghana,|Fashion Designer| Award Winning Model||Africa|Dance| |Laughs| | God| |lyrical Joe| Email:nanawiafe247@gmail.com #Liverpool#June♊,Sat Mar 27 12:20:00 +0000 2010,,2246,31467,FALSE,Tue Jun 09 08:47:55 +0000 2020,"This flood thing in Accra is really causing a lot of atrocities , why do we always wait for June before we take temporal measures. Aaaba",0,3,FALSE
1268095604217050000.00,teikosabah1,"Greater Accra, Ghana",Mother. Wife. Pan African. Feminist. Afroptimist. Activist. Mo Ibrahim Fellow. Lawyer. Student of Life...,Thu Nov 07 14:39:48 +0000 2019,,169,682,FALSE,Wed Jun 03 08:22:06 +0000 2020,Remembering #June3rd2015. Floods continue in Accra and no one has been held liable for the senseless and needless deaths of Ghanaian citizens. #ohGhanaWhy?,0,1,FALSE
1270804651848450000.00,EkowDjan_,"Accra, Ghana",• EduTech • Politics • Python • AI ( Deep Learning & Machine Learning) • Basketball • Catholic • Highlife • Likes and Retweets =! Endorsements.,Thu Feb 05 13:43:35 +0000 2015,,2436,8568,FALSE,Wed Jun 10 19:46:54 +0000 2020,"I don’t really know if it’s still raining in Accra but thoughts and prayers are with them at this moment. 

Authorities have simply failed the masses. #Accra floods should have ended long ago

#AccraFloods",0,1,FALSE
1315389627457510000.00,ghonetv,"Accra, Ghana","Informative Entertainment, News & Trends!
Official X Handle of GHOne TV.",Sat Oct 01 11:57:38 +0000 2011,,16,16607,TRUE,Sun Oct 11 20:31:40 +0000 2020,"Accra submerges again as many residents are left stranded while others have lost their belongings to the floods in many parts of city.
— Is the solutions to the seasonal havocs by the rains beyond us? #GHToday",0,41,FALSE
1274487595364500000.00,EphraimRobert,"Greater Accra, Ghana",Life is the utmost gift from God to us. Let’s appreciate it and live it to the fullest. what a generation?,Thu May 02 16:07:42 +0000 2013,,493,1732,FALSE,Sat Jun 20 23:41:36 +0000 2020,@JOYNEWSONTV Accra is likely to flood tomorrow morning. #accrafloods,0,0,FALSE
1314886468200990000.00,ernestwan4u,"Greater Accra, Ghana",Business minded. Very Optimistic. Proud to be Ghanaian.,Mon Sep 23 10:01:50 +0000 2013,,1058,28460,FALSE,Sat Oct 10 11:12:18 +0000 2020,The city of Accra needs to be reengineer else we will continue to see perineal flood!,0,0,FALSE
1197474467129230000.00,Class913fm,,"Official Twitter Page For Class 91.3 FM Beyond Myths, Beyond Headlines. Inspiring Excellent Broadcasting.",Thu Oct 15 10:12:23 +0000 2015,,379,3404,FALSE,Thu Nov 21 11:18:55 +0000 2019,This is Okponglo in Accra after downpour of rain. #accrafloods https://t.co/2HErXivkqC,18,62,FALSE
606381225335517000.00,gemini_orleans_,Find Me,#YourTimingIsPerfect album is OUT !,Thu Sep 16 12:28:57 +0000 2010,,290,4294,FALSE,Thu Jun 04 08:45:24 +0000 2015,Let the peace of God reign. Holy Spirit comfort the families of the deceased. Our condolence to all. #AccraFloods http://t.co/CUt3O2NgLG,113,44,FALSE
1189570439498070000.00,FocusSeth,,seth_focus_101,Sun Jul 30 22:28:28 +0000 2017,,49,159,FALSE,Wed Oct 30 15:51:08 +0000 2019,Our new shattle . In Ucc we don’t  care about climatic Change we will still Attend lectures and write our quizzes .. we slay academically    ..welcome to the badlands #uccflood #ucc #SarkNation #CitiCBS #GhanaDjAward19 #KilliMi #AccraFloods https://t.co/eJCkq2mtJy,5,16,FALSE
606392152994783000.00,awalenglish3,Ghana-Accra Newtown,Muslim B4 Anything Else,Sat Jun 07 10:03:10 +0000 2014,,416,6611,FALSE,Thu Jun 04 09:28:50 +0000 2015,"@DrBilalPhilips  @sajidumar @muftimenk  Pls Remember Accra, Ghana In Ur Duas. #AccraFloods http://t.co/LWvpdLmuAS",7,10,FALSE
1133776906103520000.00,SokoAerial,"Greater Accra, Ghana","As a full service drone data company, we harness drone technology to solve your business problems and create new business opportunities.
sokoaerial@gmail.com",Wed Feb 14 14:52:54 +0000 2018,,781,629,FALSE,Wed May 29 16:47:33 +0000 2019,Accra completely needs redesigning. #AccraFloods https://t.co/eZAjHaDXwd,5,19,FALSE
1314896958633520000.00,SweetMelodiesFM,"Accra, Ghana",Official account for Sweet Melodies 94.3 FM ☎️/ +233 207 988 795,Wed Mar 16 10:53:26 +0000 2011,,557,7048,FALSE,Sat Oct 10 11:53:59 +0000 2020,State of Mallam - Kasoa Road after a few hours of rain #accrafloods https://t.co/Y1vuRTuGV6,14,45,FALSE
1008994467792270000.00,malakat,GH,"A lil bit of both is enough
Chelsea for life; drink Chelsea, eat Chelsea and sleep Chelsea. God inside my heart
Proud Voltarian & with best tour company in GH",Tue Jun 02 15:57:12 +0000 2009,,1305,6933,FALSE,Tue Jun 19 08:46:41 +0000 2018,After sleeping in the car behind the flooded bridge. #CitiCBS #AccraFloods https://t.co/FZ3DKTyIdA,9,23,FALSE
610009196457758000.00,Kweibrown,"Ghana, Accra.","Dad || Basketball || Live, Laugh & Love.",Fri Nov 13 23:56:36 +0000 2009,,689,3956,FALSE,Sun Jun 14 09:01:40 +0000 2015,My street at the moment...  #AccraFloods http://t.co/Me3FVmtOii,32,4,FALSE
